"allele_name","gene_family","consensus_gene_name","consensus_product","threshold","alleles_at_maximum_threshold","number_genomes","average_dose","min_dose","max_dose","genomes_containing_fissions","genomes_containing_duplications","number_fission_loci","number_duplicated_loci","no_loci","products","gene_names","min_length.bp.","max_length.bp.","average_length.bp.","cluster","cluster_order","X1D132","X1D132b","C58","F4","NFIX02","Arqua","NFIX01","ARqua1","Kin001","N40_94","N33_94","str_12D13","X12D13","PDC82","Di1525a","ATCC31749","J_07","str_11546","str_2788"
"g000051_1_000001","g000051_1",NA,"Type IV secretion system protein VirB11",60,109,273,1.58,1,5,2,115,2,157,430,"Type IV secretion system protein VirB11(358):hypothetical protein(74)","NA(432)",177,1137,954.61,1135,1,"1D132_05052;1D132_05214","1D132b_02657;1D132b_02760","C58_05198","F4_00581",NA,"Arqua_05114",NA,"ARqua1_00083","Kin001_05206;Kin001_05443;Kin001_05560","N40_94_01219","N33_94_01348",NA,NA,"PDC82_03928","Di1525a_01736;Di1525a_05051","(ATCC31749_05565:ATCC31749_05566)","J_07_05081","str_11546_05048","str_2788_01233;str_2788_01975"
"g001761_1_000004","g001761_1","moxC","Putative monooxygenase MoxC",70,28,273,1,1,2,0,1,0,1,274,"Putative monooxygenase MoxC(274)","moxC(274)",1278,1350,1344.24,1136,1,"1D132_03266","1D132b_03758","C58_03196","F4_05300","NFIX02_01381","Arqua_01828","NFIX01_01618","ARqua1_02837","Kin001_03259","N40_94_01676","N33_94_02026","str_12D13_03162","12D13_02946","PDC82_04851","Di1525a_03395","ATCC31749_03629","J_07_04192","str_11546_04297","str_2788_03393"
"g000433_1_000001","g000433_1",NA,"hypothetical protein",60,54,272,1.05,1,2,3,14,3,14,286,"hypothetical protein(289)","NA(289)",246,1149,1035.99,1137,1,"1D132_03294","1D132b_03786","C58_03224","F4_05328","NFIX02_01409","Arqua_01856","NFIX01_01590","ARqua1_02865","Kin001_03287","N40_94_01704","N33_94_02054","str_12D13_03190","12D13_02974","PDC82_04823","Di1525a_03423","(ATCC31749_03656:ATCC31749_03657)","J_07_04164","str_11546_04271","str_2788_03421"
"g001751_000001","g001751",NA,"hypothetical protein",60,33,272,1,1,1,0,0,0,0,272,"hypothetical protein(272)","NA(272)",1266,1374,1302.71,1138,1,"1D132_03473","1D132b_03965","C58_03403","F4_03689","NFIX02_01587","Arqua_02035","NFIX01_01412","ARqua1_03044","Kin001_03466","N40_94_01879","N33_94_02230","str_12D13_03367","12D13_03151","PDC82_04647","Di1525a_03602","ATCC31749_03841","J_07_03986","str_11546_04090","str_2788_03597"
"g001526_000002","g001526","clcA","H(+)/Cl(-) exchange transporter ClcA",70,33,272,1.01,1,3,1,2,1,4,276,"H(+)/Cl(-) exchange transporter ClcA(276):hypothetical protein(1)","clcA(276):NA(1)",447,1425,1344.18,1139,1,"1D132_00522","1D132b_05104","C58_00823","F4_00902","NFIX02_03769","Arqua_00652","NFIX01_03998","ARqua1_01660","Kin001_00466","N40_94_02343","N33_94_02696","str_12D13_00480","12D13_00735","PDC82_01873","Di1525a_00729","ATCC31749_01426","J_07_01713","str_11546_00541","str_2788_02431"
"g000705_1_000001","g000705_1","hipO","Hippurate hydrolase",60,34,272,1,1,2,0,1,0,1,273,"Hippurate hydrolase(273)","hipO(273)",1188,1266,1191.87,1140,1,"1D132_03265","1D132b_03757","C58_03195","F4_05299","NFIX02_01380","Arqua_01827","NFIX01_01619","ARqua1_02836","Kin001_03258","N40_94_01675","N33_94_02025","str_12D13_03161","12D13_02945","PDC82_04852","Di1525a_03394","ATCC31749_03628","J_07_04193","str_11546_04298","str_2788_03392"
"g001616","g001616","ssuB","Aliphatic sulfonates import ATP-binding protein SsuB",50,33,271,1,1,1,1,0,1,0,271,"Aliphatic sulfonates import ATP-binding protein SsuB(269):Lipoprotein-releasing system ATP-binding protein LolD(2):hypothetical protein(1)","ssuB(269):lolD(2):NA(1)",357,831,815.43,1141,1,"1D132_03958","1D132b_00623","C58_03913","F4_04311","NFIX02_04806","Arqua_04841","NFIX01_01229","ARqua1_00527","Kin001_03950","N40_94_05161","N33_94_05396","str_12D13_03832","12D13_04615","PDC82_03604","Di1525a_04674","ATCC31749_04369","J_07_03532","str_11546_03612","str_2788_05255"
"g000592","g000592","fadL","hypothetical protein",50,49,271,1,1,2,3,1,3,1,272,"hypothetical protein(269):Long-chain fatty acid transport protein(6)","NA(269):fadL(6)",249,1293,1250.81,1142,1,"1D132_01440","1D132b_04229","C58_01695","(F4_01780:F4_01781)","NFIX02_02850","Arqua_03954","NFIX01_03080","ARqua1_04880","Kin001_01399","N40_94_00236","N33_94_00236","str_12D13_01345","12D13_01727","PDC82_01009","Di1525a_02195","ATCC31749_02399","J_07_00850","str_11546_01474","str_2788_00286"
"g000315_1_000001","g000315_1",NA,"hypothetical protein",60,38,271,1.02,1,2,0,5,0,5,276,"hypothetical protein(276)","NA(276)",279,1014,935.41,1143,1,"1D132_03261","1D132b_03753","C58_03191","F4_05295","NFIX02_01376","Arqua_01823","NFIX01_01623","ARqua1_02832","Kin001_03254","N40_94_01671","N33_94_02021","str_12D13_03157","12D13_02941","PDC82_04856","Di1525a_03390","ATCC31749_03624","J_07_04197","str_11546_04302","str_2788_03388"
"g002315_000001","g002315",NA,"hypothetical protein",60,30,270,1.14,1,3,2,38,2,39,309,"hypothetical protein(311)","NA(311)",255,414,403.93,1144,1,"1D132_02884;1D132_04631","1D132b_00856;1D132b_03285","C58_02815;C58_04630","F4_03525;F4_05085","NFIX02_02432;NFIX02_05069","Arqua_01447;Arqua_05338","NFIX01_02686","ARqua1_01005;ARqua1_02456","Kin001_02878","N40_94_01292","N33_94_01487","str_12D13_02790","12D13_02574","PDC82_00011;PDC82_05121","Di1525a_04469;Di1525a_05129","ATCC31749_03213","J_07_02852;J_07_04571","str_11546_04679","str_2788_01333;str_2788_03145"
"g000451","g000451","hutH","Histidine ammonia-lyase",50,54,270,1.03,1,2,0,8,0,8,278,"Histidine ammonia-lyase(278)","hutH(278)",375,1545,1495.32,1145,1,"1D132_03643","1D132b_04775","C58_03573","F4_03862","NFIX02_01717","Arqua_03731","NFIX01_00603","ARqua1_04644","Kin001_03613","N40_94_02026","N33_94_02377","str_12D13_03515","12D13_03298","PDC82_04501","Di1525a_03748","ATCC31749_04001","J_07_03840","str_11546_03946","str_2788_03744"
"g000063_2_000008","g000063_2","pcaF","Beta-ketoadipyl-CoA thiolase",80,50,270,1.04,1,2,1,12,1,12,282,"Beta-ketoadipyl-CoA thiolase(227):3-oxoadipyl-CoA/3-oxo-5%2C6-dehydrosuberyl-CoA thiolase(55):3-ketoacyl-CoA thiolase(1)","pcaF(227):paaJ(55):fadA(1)",591,1476,1202.72,1146,1,"1D132_04302","1D132b_00095","C58_04295","F4_04734","NFIX02_00169","Arqua_02530","NFIX01_02912","ARqua1_03424","Kin001_04291","N40_94_03605","N33_94_03960","str_12D13_04228","12D13_03773","PDC82_03244","Di1525a_01625","ATCC31749_04725","J_07_03176","str_11546_03272","str_2788_01563"
"g000344_000001","g000344","glpQ","hypothetical protein",60,60,270,1,1,1,3,0,3,0,270,"hypothetical protein(271):Glycerophosphodiester phosphodiesterase(2)","NA(271):glpQ(2)",267,993,877.8,1147,1,"1D132_04323","1D132b_00116","C58_04316","F4_04755",NA,"Arqua_02509",NA,"ARqua1_03445","Kin001_04312","N40_94_03626","N33_94_03981","str_12D13_04249","12D13_03794","PDC82_03264",NA,NA,NA,NA,"str_2788_01586"
"g003413_1_000001","g003413_1","ssuC","Putative aliphatic sulfonates transport permease protein SsuC",60,13,269,1.01,1,2,2,2,2,2,271,"Putative aliphatic sulfonates transport permease protein SsuC(271):hypothetical protein(2)","ssuC(271):NA(2)",150,855,798.48,1148,1,"1D132_03957","1D132b_00622","C58_03912","F4_04310","NFIX02_04805","Arqua_04840","NFIX01_01230","ARqua1_00528","Kin001_03949","N40_94_05160","N33_94_05395","str_12D13_03831","12D13_04614","PDC82_03605","Di1525a_04673","(ATCC31749_04367:ATCC31749_04368);ATCC31749_04366","J_07_03533","str_11546_03613","str_2788_05254"
"g000315_2","g000315_2",NA,"hypothetical protein",50,24,269,1.02,1,3,0,3,0,5,274,"hypothetical protein(274)","NA(274)",939,1017,941.11,1149,1,"1D132_03262","1D132b_03754","C58_03192","F4_05296","NFIX02_01377","Arqua_01824","NFIX01_01622","ARqua1_02833","Kin001_03255","N40_94_01672","N33_94_02022","str_12D13_03158","12D13_02942","PDC82_04855","Di1525a_03391","ATCC31749_03625","J_07_04196","str_11546_04301","str_2788_03389"
"g000132","g000132",NA,"hypothetical protein",50,77,269,1.18,1,3,8,44,8,48,317,"hypothetical protein(325)","NA(325)",177,1365,1185.82,1150,1,NA,NA,"C58_04940","F4_00330",NA,"Arqua_05273",NA,"ARqua1_00952",NA,"(N40_94_00366:N40_94_00367)","(N33_94_00366:N33_94_00367)","str_12D13_04735","12D13_04750","PDC82_00794",NA,"ATCC31749_05586","J_07_00718","str_11546_05029","str_2788_00416;str_2788_02218"
"g004455_000003","g004455","dme","NAD-dependent malic enzyme",80,15,267,1,1,1,1,0,1,0,267,"NAD-dependent malic enzyme(268)","dme(268)",735,2493,2310.25,1151,1,"1D132_01379","1D132b_04168","C58_01634","F4_01717","NFIX02_02908","Arqua_04015","NFIX01_03138","ARqua1_04941","Kin001_01338","N40_94_00176","N33_94_00176","str_12D13_01287","12D13_01669","PDC82_01069","Di1525a_02135","ATCC31749_02333","J_07_00910","str_11546_01411","str_2788_00226"
"g000048_4_000006","g000048_4","cspA","Cold shock protein CspA",70,39,267,1.32,1,4,0,73,0,85,352,"Cold shock protein CspA(329):hypothetical protein(20):Cold shock-like protein CspG(2):putative cold shock protein A(1)","cspA(330):NA(20):cspG(2)",177,303,208.91,1152,1,"1D132_04005","1D132b_01015","C58_03966","F4_04400","NFIX02_00813","Arqua_02858","NFIX01_00232","ARqua1_03095","Kin001_03997","N40_94_04764","N33_94_04998","str_12D13_03899","12D13_03444","PDC82_03126","Di1525a_04722","ATCC31749_04420","J_07_03477","str_11546_03565","str_2788_04858"
"g000118_2","g000118_2",NA,"hypothetical protein",50,64,267,1.18,1,4,4,38,4,47,314,"hypothetical protein(318)","NA(318)",165,531,441.58,1153,1,"1D132_03414","1D132b_03906","C58_03344","F4_03629","NFIX02_01528","Arqua_01976","NFIX01_01471","ARqua1_02985","Kin001_03408","N40_94_01823","N33_94_02174","str_12D13_03310","12D13_03094","PDC82_04703","Di1525a_03543","ATCC31749_03781","J_07_04044","str_11546_04150","str_2788_02178;str_2788_03541"
"g001638","g001638","mscS","Small-conductance mechanosensitive channel",50,35,267,1,1,1,0,0,0,0,267,"Small-conductance mechanosensitive channel(266):hypothetical protein(1)","mscS(266):NA(1)",603,891,828.63,1154,1,"1D132_00767","1D132b_04349","C58_01044","F4_01121","NFIX02_03545","Arqua_00431","NFIX01_03775","ARqua1_01440","Kin001_00732","N40_94_02567","N33_94_02920","str_12D13_00698","12D13_00953","PDC82_01650","Di1525a_00951","ATCC31749_01658","J_07_01490","str_11546_00761","str_2788_02653"
"g003737_000001","g003737","ssuA","Putative aliphatic sulfonates-binding protein",60,19,266,1.02,1,2,0,5,0,5,271,"Putative aliphatic sulfonates-binding protein(271)","ssuA(271)",363,969,955.07,1155,1,"1D132_01605","1D132b_02490","C58_01860","F4_01947","NFIX02_04550","Arqua_04482","NFIX01_00434","ARqua1_00288","Kin001_01585","N40_94_00449","N33_94_00449","str_12D13_01513","12D13_01894","PDC82_00712","Di1525a_02458","ATCC31749_02659","J_07_00636","str_11546_01730","str_2788_00498"
"g001261_1_000011","g001261_1","hutU","Urocanate hydratase",90,23,266,1.11,1,2,16,28,16,28,294,"Urocanate hydratase(310)","hutU(310)",795,1689,1588.96,1156,1,"1D132_03743","1D132b_04875","C58_03695","F4_03987","NFIX02_01617","Arqua_03853","NFIX01_00503","ARqua1_04522","Kin001_03735","N40_94_02146","N33_94_02498","str_12D13_03614","12D13_03397","PDC82_04402","Di1525a_03847","ATCC31749_04126","J_07_03741","str_11546_03829","str_2788_03843"
"g001655","g001655","galE","UDP-glucose 4-epimerase",50,34,266,1.02,1,2,0,5,0,5,271,"UDP-glucose 4-epimerase(267):hypothetical protein(3):GDP-L-fucose synthase(1)","galE(267):NA(3):fcl(1)",417,1101,1026.8,1157,1,"1D132_00164","1D132b_02186","C58_00524","F4_03366","NFIX02_04068","Arqua_00951","NFIX01_04297","ARqua1_01959","Kin001_00165","N40_94_03404","N33_94_03758","str_12D13_00182","12D13_00437","PDC82_02171","Di1525a_00429","ATCC31749_01059","J_07_02010","str_11546_00186","str_2788_05359"
"g000021_1_000003","g000021_1","traG","hypothetical protein",70,134,266,1.64,1,5,8,119,8,171,437,"hypothetical protein(443):Conjugal transfer protein TraG(2)","NA(443):traG(2)",138,2004,1836.16,1158,1,"1D132_05030;1D132_05108","1D132b_01292;1D132b_03251","C58_05283","F4_00312",NA,"Arqua_05093",NA,"ARqua1_00104","Kin001_05080;Kin001_05393;Kin001_05538","N40_94_01114","N33_94_01405",NA,NA,"PDC82_03842","Di1525a_01814;Di1525a_04979","(ATCC31749_05131:ATCC31749_05132)","J_07_05221","str_11546_04824","str_2788_01153;str_2788_02225"
"g000009_1_000001","g000009_1","virB4","hypothetical protein",60,243,265,1.6,1,4,263,117,402,158,423,"hypothetical protein(421):Type IV secretion system protein virB4(410)","NA(421):virB4(410)",126,3243,1627.49,1159,1,"(1D132_05048:1D132_05049);(1D132_05210:1D132_05211)","(1D132b_02653:1D132b_02654);(1D132b_02756:1D132b_02757)","(C58_05194:C58_05195)","(F4_00577:F4_00578)",NA,"(Arqua_05110:Arqua_05111)",NA,"(ARqua1_00086:ARqua1_00087)","(Kin001_05202:Kin001_05203);(Kin001_05439:Kin001_05440);(Kin001_05556:Kin001_05557)","(N40_94_01215:N40_94_01216)","(N33_94_01344:N33_94_01345)",NA,NA,"(PDC82_03931:PDC82_03932)","(Di1525a_01732:Di1525a_01733);(Di1525a_05047:Di1525a_05048)","(ATCC31749_05562:ATCC31749_05563)","(J_07_05084:J_07_05085)","(str_11546_05051:str_11546_05052)","(str_2788_01229:str_2788_01230);(str_2788_01971:str_2788_01972)"
"g002133_1_000004","g002133_1",NA,"hypothetical protein",70,23,265,1.02,1,2,0,6,0,6,271,"hypothetical protein(271)","NA(271)",180,258,192.73,1160,1,"1D132_02767","1D132b_01931","C58_00221;C58_04972","F4_00362;F4_03104","NFIX02_04325","Arqua_01257;Arqua_05087","NFIX01_04554","ARqua1_00775;ARqua1_02265","Kin001_02742","N40_94_03147","N33_94_03501","str_12D13_02672","12D13_00164","PDC82_02428","Di1525a_00163","ATCC31749_00765","J_07_02349","str_11546_02920","str_2788_04654"
"g000036_3","g000036_3",NA,"Aminoglycoside N(6')-acetyltransferase type 1",50,57,265,1,1,2,0,1,0,1,266,"Aminoglycoside N(6')-acetyltransferase type 1(264):hypothetical protein(2)","NA(266)",228,1863,453.19,1161,1,"1D132_02004","1D132b_03053","C58_02258","F4_02353","NFIX02_02112","Arqua_02301","NFIX01_02207","ARqua1_04276","Kin001_01980","N40_94_00861","N33_94_00862","str_12D13_01927","12D13_02308","PDC82_00260","Di1525a_02880","ATCC31749_03093","J_07_00240","str_11546_02134","str_2788_00897"
"g000053_1_000001","g000053_1",NA,"hypothetical protein",60,101,265,1.57,1,4,0,115,0,152,417,"hypothetical protein(417)","NA(417)",252,702,302.18,1162,1,"1D132_05050;1D132_05212","1D132b_02655;1D132b_02758","C58_05196","F4_00579",NA,"Arqua_05112",NA,"ARqua1_00085","Kin001_05204;Kin001_05441;Kin001_05558","N40_94_01217","N33_94_01346",NA,NA,"PDC82_03930","Di1525a_01734;Di1525a_05049","ATCC31749_05564","J_07_05083","str_11546_05050","str_2788_01231;str_2788_01973"
"g000034_000002","g000034",NA,"hypothetical protein",70,127,265,1.61,1,4,0,117,0,162,427,"hypothetical protein(427)","NA(427)",168,357,295.26,1163,1,"1D132_05032;1D132_05110","1D132b_01290","C58_05285","F4_00314",NA,"Arqua_05095",NA,"ARqua1_00102","Kin001_05082;Kin001_05395;Kin001_05540","N40_94_01116","N33_94_01407",NA,NA,"PDC82_03840","Di1525a_01816;Di1525a_04981","ATCC31749_05134","J_07_05223","str_11546_04822","str_2788_01155;str_2788_02227"
"g000020_000001","g000020","recD2","ATP-dependent RecD-like DNA helicase",60,154,265,1.72,1,5,23,122,23,190,455,"ATP-dependent RecD-like DNA helicase(444):hypothetical protein(35):Mobilization protein A(14)","recD2(444):NA(35):mobA(14)",210,4089,2945.04,1164,1,"1D132_05033;1D132_05111","1D132b_01289;1D132b_01382","C58_05286","F4_00315",NA,"Arqua_05096",NA,"ARqua1_00101","Kin001_05083;Kin001_05396;Kin001_05541","N40_94_01117","N33_94_01408",NA,NA,"PDC82_03839","(Di1525a_04943:Di1525a_04982);Di1525a_01817","ATCC31749_05135","J_07_05224","str_11546_04821","str_2788_01156;str_2788_02228"
"g000046_000002","g000046",NA,"hypothetical protein",70,117,264,1.58,1,4,4,113,4,152,416,"hypothetical protein(420)","NA(420)",384,1209,1169.31,1165,1,"1D132_05046;1D132_05208","1D132b_02754","C58_05192","F4_00575",NA,"Arqua_05108",NA,"ARqua1_00089","Kin001_05200;Kin001_05438;Kin001_05554","N40_94_01213","N33_94_01342",NA,NA,"PDC82_03933","Di1525a_01730;Di1525a_05045","ATCC31749_05561","J_07_05087","str_11546_05054","str_2788_01227;str_2788_01969"
"g000166","g000166","ves","Protein Ves",50,73,264,1.02,1,3,1,4,1,5,269,"Protein Ves(270)","ves(270)",321,744,583.54,1166,1,"1D132_03741","1D132b_04873","C58_03693","F4_03985","NFIX02_01619","Arqua_03851","NFIX01_00505","ARqua1_04524","Kin001_03733","N40_94_02144","N33_94_02496","str_12D13_03612","12D13_03395","PDC82_04404","Di1525a_03845","ATCC31749_04124","J_07_03743","str_11546_03831","str_2788_03841"
"g000921","g000921",NA,"hypothetical protein",50,42,264,1,1,1,1,0,1,0,264,"hypothetical protein(265)","NA(265)",237,1386,1113.1,1167,1,"1D132_04376","1D132b_00169","C58_04369","F4_04826","NFIX02_05139","Arqua_04196","NFIX01_04775","ARqua1_05318","Kin001_04370","N40_94_03674","N33_94_04029","str_12D13_04304","12D13_03849","PDC82_03312","Di1525a_04215","ATCC31749_04788","J_07_03115","str_11546_03217","str_2788_04209"
"g000213_000002","g000213",NA,"hypothetical protein",70,71,263,1.58,1,4,0,113,0,152,415,"hypothetical protein(415)","NA(415)",147,687,663,1168,1,"1D132_05045;1D132_05207","1D132b_01477;1D132b_02753","C58_05191","F4_00574",NA,"Arqua_05107",NA,"ARqua1_00090","Kin001_05199;Kin001_05437;Kin001_05553","N40_94_01212","N33_94_01341",NA,NA,"PDC82_03934","Di1525a_01729;Di1525a_05044","ATCC31749_05560","J_07_05088","str_11546_05055","str_2788_01226;str_2788_01968"
"g000041_1_000003","g000041_1",NA,"hypothetical protein",70,124,263,1.57,1,3,0,114,0,150,413,"hypothetical protein(413)","NA(413)",222,417,400.37,1169,1,"1D132_05051;1D132_05213","1D132b_02656;1D132b_02759","C58_05197","F4_00580",NA,"Arqua_05113",NA,"ARqua1_00084","Kin001_05205;Kin001_05442;Kin001_05559","N40_94_01218","N33_94_01347",NA,NA,"PDC82_03929","Di1525a_01735;Di1525a_05050",NA,"J_07_05082","str_11546_05049","str_2788_01232;str_2788_01974"
"g000037_1_000006","g000037_1",NA,"hypothetical protein",80,117,263,1.59,1,4,0,113,0,156,419,"hypothetical protein(419)","NA(419)",123,303,216.11,1170,1,"1D132_05031;1D132_05109","1D132b_01291;1D132b_04325","C58_05284","F4_00313",NA,"Arqua_05094",NA,"ARqua1_00103","Kin001_05081;Kin001_05394;Kin001_05539","N40_94_01115","N33_94_01406",NA,NA,"PDC82_03841","Di1525a_01815;Di1525a_04980","ATCC31749_05133","J_07_05222","str_11546_04823","str_2788_01154;str_2788_02226"
"g001361_1_000003","g001361_1","gno","Gluconate 5-dehydrogenase",70,22,263,1.03,1,2,0,7,0,7,270,"Gluconate 5-dehydrogenase(270)","gno(270)",648,822,767.56,1171,1,"1D132_03890","1D132b_00555","C58_03844","F4_04240","NFIX02_04738","Arqua_04772","NFIX01_01297","ARqua1_00594","Kin001_03882","N40_94_05093","N33_94_05328","str_12D13_03763","12D13_04546","PDC82_03672","Di1525a_04606","ATCC31749_04291","J_07_03600","str_11546_03679","str_2788_05187"
"g002078_000001","g002078",NA,"Putative multidrug export ATP-binding/permease protein",60,29,263,1.05,1,2,5,12,5,12,275,"Putative multidrug export ATP-binding/permease protein(261):putative ABC transporter ATP-binding protein(12):hypothetical protein(7)","NA(280)",489,1782,1671.28,1172,1,"1D132_01461","1D132b_04250","C58_01716","F4_01802","NFIX02_02829","Arqua_03933","NFIX01_03059","ARqua1_04860","Kin001_01440","N40_94_00277","N33_94_00277","str_12D13_01366","12D13_01747","PDC82_00968","Di1525a_02216","ATCC31749_02420","J_07_00809","str_11546_01494","str_2788_00327"
"g002301_000002","g002301","yghU","Disulfide-bond oxidoreductase YghU",70,30,262,1,1,1,0,0,0,0,262,"Disulfide-bond oxidoreductase YghU(262)","yghU(262)",561,915,889.27,1173,1,"1D132_03427","1D132b_03919","C58_03357","F4_03642","NFIX02_01541","Arqua_01989","NFIX01_01458","ARqua1_02998","Kin001_03421","N40_94_01834","N33_94_02185","str_12D13_03321","12D13_03105","PDC82_04692","Di1525a_03556","ATCC31749_03794","J_07_04033","str_11546_04137","str_2788_03552"
"g003009_1_000001","g003009_1","fsr","Fosmidomycin resistance protein",60,22,262,1,1,1,0,0,0,0,262,"Fosmidomycin resistance protein(262)","fsr(262)",1161,1236,1198.82,1174,1,"1D132_03008","1D132b_00980","C58_02938","F4_04339","NFIX02_00599","Arqua_01570","NFIX01_02563","ARqua1_02579","Kin001_03001","N40_94_01414","N33_94_01609","str_12D13_02912","12D13_02696","PDC82_05244","Di1525a_05252","ATCC31749_03341","J_07_04449","str_11546_04555","str_2788_01456"
"g000052_3","g000052_3","gcvA","Glycine cleavage system transcriptional activator",50,50,262,1.24,1,3,0,56,0,62,324,"Glycine cleavage system transcriptional activator(290):HTH-type transcriptional regulator DsdC(25):hypothetical protein(3):HTH-type transcriptional activator AmpR(3):HTH-type transcriptional regulator TrpI(2):HTH-type transcriptional regulator YhaJ(1)","gcvA(290):dsdC(25):ampR(3):NA(3):trpI(2):yhaJ(1)",147,963,886.19,1175,1,"1D132_01800","1D132b_02849","C58_02048","F4_02139","NFIX02_02317","Arqua_04671","NFIX01_02412","ARqua1_00476","Kin001_01772","N40_94_00652","N33_94_00652","str_12D13_01701","12D13_02082","PDC82_00470","Di1525a_02649","ATCC31749_02867","J_07_00448","str_11546_01925","str_2788_00686"
